name,flux,ra,dec
J1452-6502,0.26,3.89496978349068,-1.1350624354187218
J1452-1319,0.165,3.896313439250684,-0.23253089081296044
J1453-2204,0.19,3.8967804465979508,-0.385277957233282
J1453-2522,0.195,3.899663246047934,-0.4429621539049452
J1453+1025,0.191,3.89966486113199,0.1820842013882274
J1453+2648,0.423,3.9003455041973507,0.46791021360367746
J1454-3400,0.231,3.9009907418043936,-0.5936893118513952
J1454+1624,0.219,3.9023275000959154,0.28635214991181496
J1454-3747,1.214,3.9028041719857494,-0.6596042599095367
J1454-4012,0.423,3.9032043321318346,-0.7017799943854344
J1454-2505,0.18,3.904206925685057,-0.43784730639801694
J1455-3158,0.22,3.9058349555031815,-0.5580837134770318
J1455-3655,0.161,3.9058739639028515,-0.644353606163829
J1455-1108,0.234,3.9091654923383263,-0.19452377441420562
J1457-3605,0.207,3.9143613375215134,-0.6297773284909511
J1457-4248,0.403,3.914846499201883,-0.7471787401064186
J1457-3539,0.598,3.9158433772381374,-0.6222582219685227
J1458+3720,0.151,3.9215217152023802,0.6516944169281533
J1458+0416,0.262,3.9225806763454574,0.07453438446296469
J1459+7140,1.017,3.9231790110650127,1.2509156139361133
J1459-3655,0.247,3.9237738710521937,-0.6445498045882538
J1459+4442,0.167,3.9252060792188455,0.7802005737091924
J1500+4751,0.454,3.930529052003086,0.8352153780593152
J1500-2358,0.208,3.9307643075509566,-0.4183951578080464
J1501-3918,0.431,3.933881839895421,-0.6861055476932203
J1502-1508,0.177,3.9375367830421295,-0.26438112013482507
J1503+0917,0.176,3.9401462047355,0.1623106887652643
J1503+0419,0.191,3.9421815614579505,0.0755775677568817
J1504-4248,0.157,3.9449087706956045,-0.747101496536418
J1504+0813,0.223,3.9461989614937436,0.14360025740172513
J1504+1029,1.455,3.9462606905168944,0.18315872299001
J1504+2854,0.175,3.946385540026942,0.5045482265419917
J1504-0249,0.163,3.948740233824866,-0.04920973128998291
J1505+0326,0.543,3.9492784648591366,0.06007235439455599
J1505-0855,0.316,3.949923223809632,-0.15567194299513235
J1506+3730,0.639,3.9538637950335285,0.6547463669018483
J1506+8319,0.294,3.954968096412636,1.4542860769987644
J1506+4933,0.241,3.9563788409564795,0.8650811923593091
J1506+4239,0.555,3.9570280680953043,0.7444946050856494
J1507-1652,1.366,3.9578821964519806,-0.2945256058720158
J1508-1548,0.202,3.9644936951356984,-0.27591489326503155
J1508-4953,0.737,3.9647295402412452,-0.8706396135018212
J1508-3036,0.208,3.9657511730095014,-0.5342134375943796
J1509-0735,0.179,3.967755416110987,-0.132587701593834
J1509-4340,0.26,3.96885960462547,-0.7622819137727399
J1509-2905,0.188,3.969537204563835,-0.507605370809466
J1510+5702,0.249,3.970836569103411,0.9956297424000851
J1510-3019,0.155,3.9729396173300695,-0.5293802681451729
J1510-0543,0.607,3.9745213261825683,-0.09981061701498975
J1510-0843,0.317,3.974597659248235,-0.1522378916759196
J1511-5203,0.197,3.9756365024173568,-0.9086729516787766
J1511+0518,0.645,3.9779883465289445,0.09254734032102349
J1511-3242,0.227,3.978652777594493,-0.571002841604046
J1512+0203,0.17,3.9804954665481516,0.03586156768372176
J1512-0554,0.199,3.981011473214226,-0.10317474646889542
J1512-0905,2.654,3.9830255529186536,-0.15882413716644966
J1512-5640,0.553,3.983409996083936,-0.9891684709682371
J1513-3209,0.22,3.9852977024604352,-0.5612818531015382
J1513-4221,0.203,3.9859409082133404,-0.739418946086674
J1513-3234,0.244,3.9865489994688583,-0.5686832791023032
J1513+2338,0.359,3.9866364034488586,0.4126501407517657
J1513-1012,1.217,3.986978759526392,-0.178024868120307
J1513-2114,0.37,3.9878570003339058,-0.3708703786740976
J1514+0252,0.195,3.9906033022373015,0.05026795011059217
J1514-4748,0.56,3.9909880113471288,-0.8344121354072387
J1514-3617,0.452,3.9910497747678098,-0.6332872684228885
J1514-0948,0.221,3.9916951903257147,-0.1712285136888067
J1515-5559,1.463,3.993362262722874,-0.9772526976731281
J1516+0015,0.911,3.9997287989919204,0.004372578271639573
J1516+0701,0.318,4.000039345353006,0.12255040071992816
J1516+1932,0.603,4.00093432081372,0.3409839672103059
J1517-0710,0.234,4.0021894588554945,-0.12515027274733345
J1517-2618,0.197,4.003103341977049,-0.45911360456012407
J1517-4424,0.151,4.003272004996363,-0.7749721061891053
J1517-2422,1.809,4.004208046890824,-0.4253729840120757
J1519-1151,0.246,4.013150741568413,-0.2070373894945598
J1521+7858,0.189,4.018824070074093,1.3783750378113877
J1521+0430,0.241,4.019669141844559,0.07864471087019653
J1521+0420,0.183,4.020260018844942,0.07577704124316666
J1521+4336,0.447,4.022228625668316,0.7611539313784904
J1522+3144,0.448,4.023710545029944,0.5539208749607443
J1522-2936,0.389,4.024837343557666,-0.516739781881721
J1522-2730,1.076,4.025723801229853,-0.48001783416890487
J1524-3012,0.218,4.034140526392944,-0.5271929288301977
J1524+1521,0.187,4.034736644253462,0.268010096466848
J1524-5903,0.18,4.035428336634706,-1.0308094764614897
J1525+1107,0.302,4.036287277518628,0.19423605708093983
J1525+0308,0.268,4.0396341706341365,0.05481287799749967
J1526+6650,0.381,4.043555118903087,1.1667266278654735
J1526-1351,0.226,4.044760016551512,-0.2417293787883016
J1527+3115,0.238,4.046163130879476,0.5455336127734783
J1530-1950,0.154,4.059989558018886,-0.3463469798353236
J1531+7206,0.303,4.064695735517907,1.2585822698178035
J1532-2716,0.328,4.066804170557858,-0.4760769387985807
J1532-2310,0.152,4.06890996207849,-0.40449199835890326
J1532-1319,0.374,4.06991689939261,-0.2324685768378628
J1533-0421,0.188,4.072013518189914,-0.07600244775262374
J1533-6837,0.244,4.073488543646441,-1.1976820321158286
J1534-5351,0.41,4.076846293291673,-0.9399248773818835
J1534+0131,0.576,4.079158342732763,0.0264912205791138
J1534-3526,0.632,4.079320795506988,-0.6185422509604497
J1535+4957,0.211,4.083491512245594,0.8719814222913849
J1535-4730,0.212,4.083506217953539,-0.8291427911125169
J1536-3151,0.194,4.088033672500881,-0.5559607445228641
J1537+8154,0.159,4.08843653768914,1.429574931589431
J1537-1259,0.215,4.08971043932937,-0.22680968630177342
J1537-1527,0.23,4.0914570535073045,-0.26971396925248925
J1538+1444,0.165,4.09304611499561,0.25718174678064726
J1538+0108,0.174,4.093723826125993,0.019894688021009726
J1538+0019,0.263,4.0939572373698985,0.005552686766291828
J1539+0430,0.2,4.0978952745938875,0.07878818362513927
J1539+1604,0.179,4.098985674643669,0.28041788234445464
J1539+2744,0.189,4.1000065517570805,0.48422323350862967
J1540+1447,0.862,4.1051228668677435,0.25824029629266837
J1542-5838,0.24,4.113569768991768,-1.0235033704542695
J1543-0757,0.504,4.114736384297491,-0.13878586808312085
J1543+0452,0.174,4.117080861883361,0.08503302249724876
J1544+0407,0.221,4.123298708462887,0.07207412830374342
J1545+5135,0.336,4.1235457018590305,0.9003032393104345
J1545+4751,0.24,4.1239606613063415,0.8354050684418477
J1546+0026,0.473,4.128396828225209,0.0076824279858082045
J1546-6837,0.18,4.13092818141386,-1.1977315360044742
J1547-0943,0.181,4.135069388634527,-0.1697478195483137
J1548-1213,0.255,4.1373713284740905,-0.2133729015665248
J1548-6401,0.288,4.138640803523005,-1.1174703264883545
J1549-5235,0.179,4.141607759622471,-0.917766567376614
J1549+5038,0.821,4.142063999524528,0.883746439233213
J1549+0237,1.844,4.142934358206974,0.04567508816173833
J1550+0527,2.427,4.147721825143127,0.09517109921545981
J1550+1120,0.151,4.148327276369985,0.19803404954632206
J1550-8258,0.889,4.149457932729852,-1.44807469022217
J1551-1755,0.169,4.150581916114212,-0.3127161020999821
J1551+5806,0.26,4.1537532904843815,1.0142518173913881
J1553-2422,0.414,4.160546981761609,-0.4253078248109277
J1553+1256,0.327,4.160624799302527,0.22597997471348152
J1554-2704,0.383,4.162789872894699,-0.47259750872489065
J1555-4522,0.239,4.168165817948901,-0.7919826660797574
J1555-0326,0.271,4.169209657123006,-0.060163051786614186
J1555+1111,0.183,4.170103839404296,0.19530411766775696
J1556-7914,1.511,4.175618046023906,-1.3829033027490383
J1557-0001,0.629,4.179440619391344,-0.0005353012082329209
J1558-1409,0.327,4.181659655291495,-0.24725039131932824
J1558+5625,0.157,4.183575227958442,0.9847250385345818
J1558-6432,0.34,4.1837203397229965,-1.1264628303175246
J1559+0304,0.335,4.186679273925609,0.05375738538118203
J1559-2442,0.355,4.187438234786884,-0.4312845889639125
J1559-0531,0.173,4.188036966205234,-0.09639340099629765
J1559+0805,0.156,4.18804270819303,0.14116599006773067
J1600+0412,0.22,4.188974727903506,0.07358419124500383
J1600-5811,0.32,4.189690319005476,-1.0155051287764156
J1600-0722,0.286,4.192897298383275,-0.12859790524915785
J1602+3326,0.862,4.198045064908835,0.583779048209273
J1602-1518,0.174,4.198095819592537,-0.26730752464843316
J1603+0231,0.171,4.202960230386873,0.044099789903582015
J1603-2933,0.175,4.203085282427836,-0.5160134975837563
J1603+6945,0.195,4.203234368016209,1.217645644691922
J1603+1105,0.35,4.204929500798974,0.1936766617963086
J1603-4904,0.71,4.205566055683876,-0.8564015760807313
J1603+5730,0.239,4.205947623710104,1.003828118704641
J1604-2223,0.225,4.206350524168559,-0.3908615787000499
J1604-4441,1.079,4.208499389397021,-0.7800262990927224
J1604+5714,0.45,4.208960003457794,0.99908784576235
J1604-4228,0.186,4.209705018774735,-0.7412290195393053
J1604-0019,0.317,4.210326384931822,-0.005561168436198736
J1605-1139,0.456,4.21188175822035,-0.20346093879789431
J1605+3001,0.176,4.213010141579754,0.5240336668511117
J1606+0619,0.208,4.215470816860402,0.1104829258787855
J1606+3124,0.527,4.215589617641039,0.5482586184117483
J1606-0353,0.238,4.2182299379162655,-0.06797269541564058
J1606+2717,0.202,4.219209862842275,0.47621106691526416
J1607+1551,0.227,4.219801102143923,0.27680187720246985
J1607-3331,0.151,4.221861455399198,-0.5850194015911945
J1608+5613,0.18,4.225205951814033,0.9814392125988276
J1608+4012,0.191,4.225308143023399,0.7017088174829511
J1608+1029,1.573,4.227056780328825,0.18300638100510364
J1609+2641,0.7,4.229028824359994,0.46585279451352196
J1610-3958,0.621,4.234014528192417,-0.6978327138734859
J1610+2414,0.301,4.235479709119297,0.42318907058449673
J1610+7809,0.17,4.236103510301579,1.3639774366207977
J1611+1856,0.221,4.240353596469695,0.33063375566019537
J1612-7423,0.204,4.24361427511981,-1.2984286918494619
J1613+3412,3.781,4.2484996814251055,0.5971348729382857
J1614-3543,0.331,4.252333463224278,-0.6235042480583642
J1616+0459,0.758,4.261334583743965,0.08713428556721128
J1616+3621,0.172,4.262645274234112,0.6345944438199216
J1617-1122,0.231,4.26340265542697,-0.19857298908730622
J1617-5848,2.552,4.264267786557416,-1.0262917078854792
J1617-1941,0.168,4.264936961936926,-0.34369418637067156
J1617-5914,0.233,4.266018104178579,-1.0339911720785975
J1617-7717,1.584,4.266550181545517,-1.3489381571312864
J1617+0246,0.453,4.266596118538708,0.048496419442571846
J1618+0819,0.25,4.269288813308627,0.14539919967768222
J1619+0613,0.386,4.2719615194044,0.10851217571836776
J1619+2247,0.55,4.272771419517945,0.39787616895577543
J1619-1817,0.262,4.272906427862348,-0.3192095679236936
J1620-5209,0.272,4.277354298159238,-0.9103180008569359
J1620+4901,0.31,4.278327427427637,0.8557604161445977
J1621-4003,0.247,4.284760717813639,-0.6991715733475019
J1623+6624,0.204,4.289475463497569,1.1589038542214471
J1623+0741,0.196,4.293382836013822,0.13424757836209786
J1624+0543,0.155,4.2940723849853,0.099892197000961
J1624-6809,1.292,4.294850737036342,-1.1895024716241618
J1624-3516,0.165,4.29514270545837,-0.6156707398637361
J1624+5741,0.413,4.295314016942102,1.0068430226590026
J1624+5652,0.23,4.295850117292967,0.9926463220522492
J1624-0649,0.279,4.295904459937279,-0.11921387442384469
J1624-3213,0.181,4.297845620949111,-0.5624053894149624
J1625-2527,1.573,4.30128333947173,-0.44437210883274614
J1625-3108,0.179,4.301909642219884,-0.5434207672622673
J1625+4134,0.641,4.302067142985967,0.7256721682839536
J1626-2951,1.493,4.302674453933865,-0.5211115425635687
J1626+5809,0.15,4.304944526315671,1.0149946105648218
J1627+1216,0.153,4.309292905572991,0.21412815629385515
J1628-1415,0.184,4.314353536753812,-0.24891249105528274
J1628-6152,0.947,4.31494040706001,-1.0799534935841038
J1630+0701,0.177,4.322730935794587,0.12250808719994964
J1631+4348,0.201,4.325001265903344,0.7646547073622274
J1631+4927,0.249,4.3252560384501315,0.8632568899645069
J1631-4345,0.218,4.326811935773767,-0.7637038994974816
J1632+8232,0.587,4.330741460590661,1.4405579182230601
J1632-4558,0.262,4.33181673081749,-0.8022780756973151
J1633-2557,0.176,4.3348808520144075,-0.4530849486171885
J1634-2058,0.196,4.339348396898901,-0.3660631175225653
J1635+3808,2.11,4.34263319534478,0.6655740408547403
J1635+5955,0.172,4.344244409424616,1.0458162038636034
J1636-1315,0.182,4.3470232718996495,-0.2314146186083645
J1636+2112,0.19,4.348646616017787,0.37027933291007153
J1636-4102,0.48,4.349896862556166,-0.7161692663315389
J1637-3309,0.167,4.352890134002873,-0.57860012137519
J1637+4717,0.737,4.353515147098155,0.8254138659313661
J1638+5720,1.277,4.355575053258253,1.0007716912826754
J1638-0340,0.264,4.35599652976499,-0.06402006968741374
J1638-1415,0.221,4.357889698949327,-0.2489529737248759
J1639+5357,0.241,4.361857273761966,0.9418335647976531
J1640-0011,0.22,4.364092976247477,-0.0034302642456241136
J1640+3946,0.888,4.3654780858316,0.6942824179537702
J1640+1220,0.451,4.366809340300047,0.2152673534466574
J1641+2257,0.485,4.369521053413772,0.4005726148988304
J1642-0621,1.242,4.3722081440769065,-0.11094328444274841
J1642+6856,1.484,4.372620535781278,1.2033063754107785
J1642+2523,0.334,4.374988607091586,0.4430599866877992
J1642+3948,6.042,4.3763265574429875,0.6948203938790819
J1643-2316,0.171,4.378841323895092,-0.4061180406591017
J1643+0732,0.158,4.379837978529201,0.13156581170464227
J1644-7715,0.275,4.381948712604109,-1.3485034969891552
J1644+0720,0.15,4.381963955800742,0.12815447744552938
J1644-1804,0.171,4.383375998651383,-0.315480176545707
J1644-0743,0.156,4.384562223385751,-0.13489057200901752
J1644+1813,0.166,4.384589415615497,0.31802438934452704
J1644+0518,0.19,4.384854864923094,0.09268208609033668
J1644+2536,0.275,4.385071443702639,0.4469525824951429
J1645+6330,0.564,4.389397817194252,1.1083370292270507
J1646+4059,0.408,4.3936379496042,0.7153773581385128
J1647-6438,0.262,4.39661102577341,-1.1280657748819207
J1648+2224,0.276,4.3983413825002495,0.39111445829181857
J1648+4104,0.251,4.400357417846104,0.7167754673712363
J1648-3301,0.269,4.401309573347439,-0.5764867669550578
J1649+0412,0.269,4.404605944489812,0.0733231624685508
J1649+0626,0.268,4.406264874998733,0.11254197583368289
J1650-5044,1.313,4.40816551499221,-0.8856974405568122
J1650+0824,0.155,4.40968799987809,0.14686088209207737
J1650-2943,0.611,4.409832090697753,-0.5188813194422819
J1651+0129,0.485,4.411586020277802,0.026002778940265786
J1652+0618,0.381,4.415784824745505,0.11022410722246055
J1652+3902,0.339,4.41993794427465,0.681501729439987
J1653+3107,0.599,4.422221494597993,0.5433640108518403
J1653-1551,0.161,4.422533892171638,-0.27677958881462683
J1653+3945,0.871,4.4238436349480015,0.6939458626234497
J1656-3302,0.303,4.434362469205168,-0.5765927738420196
J1656+1826,0.201,4.435615331701209,0.3218500914328158
J1656+6012,0.216,4.436644773799759,1.0507678857262692
J1656-0206,0.199,4.437217330515317,-0.036891988402927664
J1657+5705,0.44,4.43900562075596,0.9965515075982267
J1657-2004,0.161,4.439923793024152,-0.350399006088405
J1657+4808,0.649,4.440908756352102,0.8402453335756097
J1658+3443,0.252,4.441966153462003,0.6060578356748136
J1658+4737,0.89,4.442065083450939,0.8313062894238353
J1658+0741,1.185,4.442518278626117,0.13423298377344858
J1658+0515,0.688,4.444295304657212,0.09170950820053574
J1658-0739,0.632,4.445067222770132,-0.13360347352222107
J1659+2629,0.411,4.447982467745466,0.46240046882133895
J1659+0213,0.158,4.44949856218101,0.03872228168886876
J1700+6830,0.318,4.451265387853459,1.1955842769152556
J1700+0522,0.222,4.452331720758242,0.09387978333445139
J1700-2610,1.013,4.4544550650551615,-0.4569452596633984
J1701+0338,0.156,4.45650758120032,0.06366173386006248
J1701+3954,0.368,4.456744409944344,0.69656619669708
J1701-5621,0.853,4.458215090330976,-0.9837640578728466
J1702-4407,0.164,4.462772972584887,-0.7700131568239157
J1703-6212,0.737,4.4663369134644535,-1.0857887620523374
J1704-1316,0.173,4.468412810185715,-0.23171299626725736
J1704+0134,0.165,4.468587511026134,0.02738457399869453
J1704-5751,0.192,4.469356345578596,-1.0096807403998507
J1705-6949,0.167,4.473096759316826,-1.2185590376910858
J1706+0953,0.173,4.47944041715554,0.17278584160065216
J1707+4536,0.382,4.482423918612704,0.7959213007154053
J1707-1415,0.471,4.4826156974998534,-0.24882154146314764
J1707+1648,0.153,4.483427118813286,0.2934320867006948
J1707+1122,0.177,4.483494879912498,0.19838919098480987
J1707+0148,0.859,4.483635603628424,0.03163748294598785
J1707+1331,0.302,4.484451690497837,0.23593570665516805
J1707+1846,0.187,4.485041481757981,0.32772930467362077
J1708+0035,0.206,4.488743031013482,0.010227219943051705
J1709-3525,0.224,4.491216947743555,-0.6182450995892818
J1709-1728,0.409,4.492357168289557,-0.305109563987414
J1709+4318,0.309,4.4928474008059025,0.7559434658630475
J1710-0355,0.212,4.495474032972861,-0.06860176065639019
J1711-3744,0.352,4.500077932868718,-0.6586478866261387
J1711+5411,0.178,4.501531733303489,0.9458963847486054
J1713-2658,0.93,4.509587218508315,-0.4709117784913797
J1713+4916,0.184,4.5098688004759655,0.8600232878675936
J1713-4257,0.246,4.510816592581448,-0.7497219995676162
J1713-3226,0.762,4.511006361140187,-0.566127642735678
J1714-2100,0.159,4.514604050869724,-0.36671963839233396
J1714-0558,0.4,4.515790273422431,-0.10423782239536887
J1715-4025,0.192,4.517573105582171,-0.7056014221139036
J1716+2152,0.35,4.521216574279879,0.38171159250347564
J1716+6836,0.463,4.52141636444646,1.1974837082682257
J1716-0452,0.369,4.5223290297645296,-0.08499726743978556
J1717+1917,0.179,4.524850875853856,0.336754762646174
J1717-3342,0.662,4.527386217701625,-0.588218754995233
J1717-3948,0.157,4.527573026327396,-0.6948961279332049
J1718-2850,0.168,4.532720401535593,-0.5034358565542336
J1719-1420,0.413,4.533639627255432,-0.25025602636332756
J1719+0658,0.303,4.534287829740542,0.12166761172982837
J1719+1745,0.656,4.534441644298523,0.3098271505583111
J1719+0817,0.496,4.537289275000468,0.14458867046990392
J1720+3825,0.189,4.538607621959155,0.6707696144453033
J1721+3542,0.184,4.542909586221236,0.6231604212985289
J1721-6154,0.245,4.5450567410270315,-1.080567366945749
J1721-2558,0.208,4.546290297927161,-0.4534011177746253
J1722-0503,0.255,4.546840027845042,-0.0882603586682218
J1722+5856,0.173,4.549253532911941,1.028688629245916
J1722+6105,0.197,4.549495901549177,1.0663951413335033
J1722+2815,0.29,4.549648778719906,0.49305588263160943
J1722+1013,0.304,4.549824853061724,0.17848790668581768
J1722+2458,0.194,4.5504362410260315,0.4359187262527281
